StockCode,avg_price,price_std,min_price,max_price,avg_quantity,total_quantity_sold,quantity_std,total_revenue,avg_revenue_per_transaction,num_orders,description,price_elasticity,elasticity_category,revenue_per_unit,price_range,price_premium_vs_range,volume_score,price_increase_potential,discount_potential,seasonality_score,price_volatility,orders_per_day,avg_basket_size,revenue_share,pricing_tier,optimal_price_estimate,price_change_pct,projected_revenue_lift
23372,1.6088235294117648,0.5607419206265817,1.06,2.46,9.091503267973856,1391,20.66250082851725,1752.79,11.456143790849673,147,SET 36 COLOUR PENCILS DOLLY GIRL,-0.2754400141581564,Highly Elastic,1.2600934579439251,Budget,0.4305645233927547,0.06645425580336822,0.0,0.06645425580336822,1.7265888669600398,0.3463885410847343,0.3941018766756032,14.626624375240292,0.00017379754951414388,Budget,1.5283823529411764,-5.000000000000007,52.5837
23373,0.9070999999999999,0.2558104372342532,0.72,1.63,16.08,1608,27.572376749129894,1313.3899999999999,13.133899999999999,100,VINTAGE CHRISTMAS PAPER GIFT BAG,-0.2079788197586551,Highly Elastic,0.8167848258706467,Budget,-0.19340744622001282,0.045061447428311335,0.0,0.045061447428311335,1.2315713786708071,0.2789340717852505,0.2680965147453083,14.586167999999997,0.00013022892848337875,Ultra-Budget,0.9252419999999999,1.9999999999999993,39.4017
23374,0.867175572519084,0.195866024890486,0.72,1.63,18.748091603053435,2456,33.341898684215145,1962.83,14.983435114503816,131,RED SPOT PAPER GIFT BAG,-0.19665363313520015,Elastic,0.7991978827361563,Budget,-0.22890821341220322,0.05917159763313609,0.0,0.0,1.1741337906631595,0.22329170011882052,0.3512064343163539,16.257887069518095,0.0001946240246195192,Ultra-Budget,0.8845190839694657,2.0000000000000036,58.884899999999995
23375,0.9358653846153846,0.2865144079703635,0.72,1.63,13.0,1352,19.910966876114966,1108.8899999999999,10.662403846153845,103,50'S CHRISTMAS PAPER GIFT BAG,-0.2661709826302107,Highly Elastic,0.8201849112426035,Budget,-0.16782929051789983,0.04642694583522986,0.0,0.04642694583522986,1.4478161009387376,0.30291245734388333,0.2761394101876676,12.16625,0.00010995177099409455,Ultra-Budget,0.8890721153846153,-5.000000000000009,33.26669999999999
23376,0.5071875,0.19898854894205065,0.32,1.0,19.06875,3051,39.01590094730043,1389.59,8.6849375,155,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-0.12786381064864882,Elastic,0.45545394952474594,Budget,-0.5490093034171676,0.0700955848884843,0.0700955848884843,0.0,1.3663407098955267,0.38475127287888944,0.4155495978552279,9.671431640625,0.00013778452457474037,Ultra-Budget,0.55790625,10.000000000000005,111.1672
23377,0.557007299270073,0.2143058732262606,0.39,0.83,9.883211678832117,1354,9.997842188832736,593.62,4.332992700729927,133,PACK OF 12 DOLLY GIRL TISSUES,-0.5510353022285683,Highly Elastic,0.4384194977843427,Budget,-0.5047095799885991,0.06008192990441511,0.0,0.06008192990441511,1.207419003777403,0.3779596373841105,0.35656836461126007,5.505021045340722,5.886027495740282e-05,Ultra-Budget,0.5291569343065693,-5.000000000000006,17.8086
23378,0.46127659574468083,0.16707124256143804,0.32,1.0,21.29255319148936,4003,51.35391041947524,1842.42,9.800106382978724,176,PACK OF 12 50'S CHRISTMAS TISSUES,-0.0025368820978549167,Inelastic,0.4602598051461404,Budget,-0.589833240700429,0.07965407373691398,0.07965407373691398,0.0,1.3306461915857952,0.3545078284599363,0.4718498659517426,9.821756450882752,0.00018268479462790695,Ultra-Budget,0.5074042553191489,9.999999999999998,147.39360000000002
23379,0.5376623376623376,0.21024982698469694,0.32,0.83,15.844155844155845,1220,49.26541034220581,465.36,6.043636363636364,76,PACK OF 12 RED APPLE TISSUES,-0.24210531693471207,Highly Elastic,0.3814426229508197,Budget,-0.5219111035096652,0.03413746017296313,0.0,0.03413746017296313,1.4095109315252143,0.3839041185160461,0.2037533512064343,8.51880586945522,4.614267975165422e-05,Ultra-Budget,0.5484155844155844,1.9999999999999973,13.9608
23380,0.48520325203252035,0.1873164657738164,0.32,1.0,19.056910569105693,2344,41.72633339479883,983.5,7.995934959349594,121,PACK OF 12 VINTAGE DOILY TISSUES,-0.1613082937560992,Elastic,0.41958191126279865,Budget,-0.5685576781399345,0.05461993627674101,0.0,0.0,1.1757566680991924,0.37826178443899877,0.32439678284182305,9.24647498182299,9.751875007682639e-05,Ultra-Budget,0.49490731707317076,2.000000000000001,29.505
23381,0.47397590361445785,0.17520677511566046,0.32,0.83,18.180722891566266,1509,47.09801522883364,567.9499999999999,6.842771084337349,80,PACK OF 12 VINTAGE LEAF TISSUES ,-0.2176583614808993,Highly Elastic,0.3763750828363154,Budget,-0.5785410268696256,0.035958124715521164,0.0,0.035958124715521164,1.1945741015629538,0.3620154925217779,0.21447721179624665,8.61722456089418,5.6314971129774825e-05,Ultra-Budget,0.483455421686747,1.9999999999999962,17.0385
23382,4.660950226244344,1.6381246212617768,3.29,7.46,8.484162895927602,1875,21.977384509177913,7356.18,33.28588235294118,220,BOX OF 6 CHRISTMAS CAKE DECORATIONS,-0.17462582938206062,Elastic,3.923296,Mid,0.45728855821728953,0.09968138370505235,0.0,0.0,1.9989130700607867,0.3507047906564621,0.5898123324396782,39.544260969267626,0.0007294005886529219,Mid,4.7541692307692305,1.999999999999995,220.6854
23388,4.625031847133758,1.3639716818831895,3.75,9.95,5.254777070063694,825,12.348520340405956,3448.69,21.966178343949046,154,WOODLAND MINI BACKPACK,-0.13966106875607567,Elastic,4.180230303030303,Mid,0.44605834970469077,0.06964041875284478,0.06964041875284478,0.0,1.353284040354702,0.2942745005574561,0.4128686327077748,24.303511298632802,0.00034195418220889717,Mid,5.087535031847134,10.000000000000005,275.8952
23389,4.523524590163935,1.2174461714847165,3.75,9.95,4.598360655737705,1122,11.504631263598478,4780.54,19.592377049180328,237,SPACEBOY MINI BACKPACK,-0.0866321609534358,Inelastic,4.260730837789661,Mid,0.4143211808919401,0.10741920801092399,0.10741920801092399,0.0,1.4259166489975468,0.2685429729720939,0.6353887399463807,20.800797500671862,0.00047401350838055067,Mid,4.975877049180329,10.000000000000014,382.4432
23390,4.384117647058824,0.9812385533107159,3.75,8.29,4.41764705882353,751,11.800949480109304,3042.19,17.895235294117647,163,DOLLY GIRL MINI BACKPACK,-0.1278945298997664,Elastic,4.050852197070572,Mid,0.37073432987190175,0.07373691397360037,0.07373691397360037,0.0,1.3923236172844415,0.2233073012889179,0.43699731903485256,19.367484429065748,0.00030164775424120025,Mid,4.822529411764707,10.000000000000012,243.3752
23391,4.606179775280899,1.3194140448922922,3.75,8.29,4.382022471910112,390,8.231736834816278,1632.3200000000002,18.340674157303372,87, I LOVE LONDON MINI BACKPACK,-0.17168294708972093,Elastic,4.185435897435898,Mid,0.4401640776622283,0.03914428766499772,0.0,0.0,1.2371316920289428,0.2858238000083098,0.23324396782841822,20.184383284938768,0.0001618523702342707,Mid,4.698303370786517,2.0000000000000027,48.9696
23392,2.683135593220339,0.9443061027258965,1.79,4.13,5.6525423728813555,667,13.26931884238691,1485.43,12.588389830508476,113,SPACEBOY ROCKET LOLLY MAKERS,-0.20751167255227967,Highly Elastic,2.2270314842578713,Mid,-0.1610932083914989,0.05097860719162494,0.0,0.05097860719162494,1.3268597870632448,0.3506344445125894,0.30294906166219837,15.166537632864118,0.0001472875210235081,Mid,2.7367983050847458,1.9999999999999944,44.5629
23393,4.465932203389831,2.1323391360495965,3.75,10.79,3.419491525423729,807,2.865399113697591,3230.41,13.688177966101694,229,HOME SWEET HOME CUSHION COVER ,-0.26019230758432993,Highly Elastic,4.002986369268897,Mid,0.3963143963925584,0.10377787892580792,0.0,0.10377787892580792,1.2417663165050623,0.4764011247611564,0.613941018766756,15.271217322608447,0.0003203106715156896,Mid,4.2426355932203395,-4.999999999999995,96.91229999999999
23394,4.930903225806452,2.6389306590059296,3.75,10.79,2.825806451612903,438,2.626410288065596,1888.9,12.186451612903227,150,POSTE FRANCE CUSHION COVER,-0.2537432509791359,Highly Elastic,4.312557077625571,Mid,0.5416918233075684,0.06781975421028676,0.0,0.06781975421028676,1.3182014762701453,0.5340988354563866,0.40214477211796246,13.933778147762746,0.00018729350993402884,Mid,4.684358064516129,-5.000000000000002,56.667
23395,4.867909090909091,2.581926149234254,3.29,10.79,3.459090909090909,761,4.259092780851187,3305.83,15.0265,210,BELLE JARDINIERE CUSHION COVER,-0.1655333290183882,Elastic,4.344060446780552,Mid,0.5219961330374128,0.09512972234865726,0.0,0.0,1.3480506469306874,0.5293100181071769,0.5630026809651475,16.838540082644627,0.00032778892685965936,Mid,4.965267272727273,1.999999999999997,99.1749
23396,4.767163461538461,2.4794296001768976,3.29,10.79,3.1826923076923075,662,3.9373460815297454,2780.5299999999997,13.367932692307692,196,BUTTERFLY CUSHION COVER,-0.18573344791844035,Elastic,4.200196374622356,Mid,0.49049709403340297,0.08875739644970414,0.0,0.0,1.3070530517266468,0.519017115520349,0.5254691689008043,15.172414478550293,0.0002757029081353513,Mid,4.86250673076923,1.999999999999995,83.4159
23397,11.573870967741934,3.8294570669636774,8.15,19.96,2.2534562211981566,489,3.3257273695041487,5097.65,23.49147465437788,217,FOOT STOOL HOME SWEET HOME ,-0.20428560965662354,Highly Elastic,10.424642126789365,Luxury,-0.11809014346833685,0.09831588529813381,0.0,0.09831588529813381,1.266281283977325,0.33058526615392375,0.5817694369973191,26.08121153560279,0.0005054564883875282,Luxury,11.805348387096773,2.000000000000001,152.9295
23398,1.0375641025641025,0.4476147053090687,0.72,2.08,7.82051282051282,610,9.348579431974539,538.75,6.907051282051282,69,HANGING HEART BONHEUR,-0.2922433773882626,Highly Elastic,0.8831967213114754,Budget,-0.0773988764219821,0.030951297223486572,0.0,0.030951297223486572,1.1867279749151767,0.4272909927072251,0.18498659517426275,8.114283366206442,5.3419650842796355e-05,Budget,0.9856858974358973,-5.000000000000005,16.162499999999998
23399,1.1005833333333332,0.4971841981778107,0.72,2.08,8.008333333333333,1922,8.074958277631847,1752.35,7.301458333333333,225,HOME SWEET HOME HANGING HEART,-0.3782828237105352,Highly Elastic,0.911732570239334,Budget,-0.021362229653815186,0.10195721438324988,0.0,0.10195721438324988,1.1676841745272788,0.44767842561219545,0.6032171581769437,8.813838194444443,0.00017375392140023052,Budget,1.0455541666666666,-5.000000000000003,52.570499999999996
23400,6.854074074074074,2.032040564131247,4.14,12.46,4.268518518518518,461,15.073406973365397,2409.34,22.308703703703706,107,SHELF WITH 4 HOOKS HOME SWEET HOME,-0.22895935351699165,Highly Elastic,5.226334056399133,Premium,-0.04747609991620412,0.048247610377787895,0.0,0.048247610377787895,1.42358676037289,0.29604001096176374,0.2868632707774799,29.25674211248285,0.00023889763630920274,Premium,6.991155555555555,2.0000000000000013,72.28020000000001
23401,7.090361445783133,2.375117170810908,4.15,12.46,5.530120481927711,459,18.32520412117879,2354.87,28.371927710843373,83,RUSTIC MIRROR WITH LACE HEART,-0.2520603785581546,Highly Elastic,5.130435729847495,Premium,-0.014638787916294433,0.03732362312243969,0.0,0.03732362312243969,1.5308656354967762,0.3345065161748178,0.2225201072386059,39.21055305559588,0.00023349667411633567,Premium,6.735843373493976,-4.999999999999999,70.64609999999999
23402,4.44231884057971,1.465649971180761,3.29,7.46,4.304347826086956,297,6.238646977713356,1151.03,16.68159420289855,68,HOME SWEEET HOME 3 PEG HANGER ,-0.27074121284182606,Highly Elastic,3.8755218855218856,Mid,0.388931463348034,0.030496131087847066,0.0,0.030496131087847066,1.2074266205854867,0.32918800824020217,0.18230563002680966,19.121285444234402,0.00011413015444934363,Mid,4.220202898550724,-5.000000000000011,34.530899999999995
23403,4.369411764705882,1.449067523772843,2.48,7.46,4.602941176470588,626,14.415670183552292,2207.86,16.234264705882353,134,LETTER HOLDER HOME SWEET HOME,-0.18701485923246539,Elastic,3.526932907348243,Mid,0.3661364017561364,0.06053709604005462,0.0,0.0,1.4418494039184997,0.33088177171441685,0.35924932975871315,20.11214532871972,0.00021891992632905126,Mid,4.456799999999999,1.9999999999999927,66.2358
23404,6.0208875739644965,2.3780896780918623,3.26,10.79,5.982248520710059,1011,16.14571790967568,4561.76,26.992662721893492,169,HOME SWEET HOME BLACKBOARD,-0.23647036699904236,Highly Elastic,4.512126607319486,Premium,-0.16326563560031548,0.07646791078743742,0.0,0.07646791078743742,1.589280492772491,0.39431835678020916,0.45308310991957107,36.018445782710685,0.00045232042028516884,Premium,6.141305325443787,2.000000000000003,136.8528
23405,5.957123287671233,2.2707350005939424,4.15,10.79,3.4794520547945207,254,3.329621220704207,1321.38,18.10109589041096,70,HOME SWEET HOME 2 DRAWER CABINET,-0.3522043694109262,Highly Elastic,5.202283464566929,Premium,-0.1721270815096704,0.03140646335912608,0.0,0.03140646335912608,1.4880075985140147,0.3805409895393889,0.1876675603217158,20.727524863951963,0.0001310211753701239,Premium,5.659267123287671,-5.00000000000001,39.641400000000004
23406,7.102232142857143,2.3120587564705066,4.15,12.46,4.080357142857143,457,15.720611587979922,2428.9100000000003,21.68669642857143,111,HOME SWEET HOME KEY HOLDER,-0.20245560767116363,Highly Elastic,5.314901531728666,Premium,-0.012989094237549516,0.05006827492034593,0.0,0.05006827492034593,1.5547865191667185,0.325082015045378,0.2975871313672922,28.979643654336737,0.0002408380958303044,Premium,7.244276785714286,2.000000000000001,72.8673
23407,10.67597014925373,2.1292393782591246,8.49,16.63,1.992537313432836,267,1.6656470153667753,2729.33,20.36813432835821,133,SET OF 2 TRAYS HOME SWEET HOME,-0.25684952266257666,Highly Elastic,10.222209737827715,Luxury,-0.18650870318959561,0.06008192990441511,0.0,0.06008192990441511,1.301590569073567,0.19925559855768668,0.35656836461126007,21.272268879483182,0.00027062618215270416,Luxury,10.142171641791043,-5.000000000000012,81.87989999999999
23408,2.08,0.0,2.08,2.08,5.254237288135593,310,2.418272540607156,644.8000000000001,10.928813559322036,59,PHOTO FRAME LINEN AND LACE SMALL,0.0,Inelastic,2.08,Mid,-0.34966904730617954,0.02639963586709149,0.02639963586709149,0.0,1.1613039173973037,0.0,0.1581769436997319,10.928813559322034,6.393501784396305e-05,Mid,2.2880000000000003,10.000000000000009,51.584
23409,3.8148837209302324,0.5774796310282224,3.29,7.46,5.0,215,2.8030595529069404,801.68,18.643720930232558,43,PHOTO FRAME LINEN AND LACE LARGE,-0.27240978089042306,Highly Elastic,3.7287441860465114,Mid,0.19275815608110805,0.019116977696859355,0.0,0.019116977696859355,1.1962314122367192,0.15097965668032812,0.11528150134048257,19.07441860465116,7.949042355016795e-05,Mid,3.6241395348837204,-5.00000000000001,24.050399999999996
23410,8.027777777777779,0.3557189167199549,7.05,8.15,2.0,36,1.2366938848016846,290.1,16.116666666666667,18,CURIO CABINET LINEN AND LACE ,0.14708710135363795,Premium/Other,8.058333333333334,Premium,0.11563576863267473,0.007737824305871643,0.007737824305871643,0.0,1.139143044640843,0.04425587849709143,0.04825737265415549,16.055555555555557,2.8764808741522456e-05,Premium,8.830555555555557,10.000000000000012,23.208000000000002
23411,5.844035087719298,2.165765997491355,4.15,10.79,3.982456140350877,227,6.937195882832774,1118.6100000000001,19.624736842105264,56, TRELLIS COAT RACK,-0.2472011652932855,Highly Elastic,4.9277973568281945,Premium,-0.18784316687838953,0.025034137460172964,0.0,0.025034137460172964,1.1518806141481557,0.36996122589608976,0.15013404825737264,23.273613419513698,0.00011091555569236276,Premium,5.960915789473685,2.000000000000005,33.5583
23412,7.724415584415584,1.6903857341684605,4.98,15.79,4.64935064935065,358,12.870576637969574,2354.8,30.581818181818186,76,HEART MIRROR ANTIQUE WHITE,-0.24828980429797842,Highly Elastic,6.5776536312849165,Premium,0.07347693923625212,0.03413746017296313,0.0,0.03413746017296313,1.2019640669937988,0.21855377639320203,0.2037533512064343,35.913516613256874,0.0002334897332800313,Premium,7.878903896103896,2.000000000000007,70.644
23413,6.272666666666667,2.5191859504822864,4.15,10.79,2.95,177,2.8488772691913655,929.11,15.485166666666666,58,VINTAGE COFFEE GRINDER BOX,-0.4278161311183796,Highly Elastic,5.249209039548023,Premium,-0.12827540924029046,0.02594446973145198,0.0,0.02594446973145198,1.2459595640265326,0.40097399466504985,0.1554959785522788,18.50436666666667,9.212572026830723e-05,Premium,5.959033333333333,-5.000000000000005,27.8733
23414,10.073749999999999,1.3846591466425777,8.49,20.79,2.203125,141,2.0792221340058115,1378.75,21.54296875,64,ZINC BOX SIGN HOME,-0.22962419852690144,Highly Elastic,9.77836879432624,Luxury,-0.23239688415420973,0.02867546654528903,0.0,0.02867546654528903,1.1851464687221545,0.13731589405157585,0.17158176943699732,22.193730468749997,0.00013670968649560181,Luxury,10.275224999999999,2.000000000000003,41.3625
23415,1.4517021276595745,0.6495326719664656,0.39,3.29,6.9787234042553195,328,6.505814662425578,412.18,8.769787234042553,47,HOME SWEET HOME HOOK,-0.3291335557798831,Highly Elastic,1.2566463414634146,Budget,0.2908523056738808,0.020937642239417388,0.0,0.020937642239417388,1.55970715377797,0.4443673301662865,0.1260053619302949,10.131027614305117,4.0869627256396846e-05,Budget,1.3791170212765957,-5.000000000000003,12.3654
23416,1.7564,1.111631233818122,0.39,3.29,5.28,132,5.9897134043847755,184.68,7.3872,25,CHAMBRE HOOK,-0.29514808647175456,Highly Elastic,1.3990909090909092,Budget,0.5617893963831657,0.010923987255348202,0.0,0.010923987255348202,1.139337684007847,0.6293202184205854,0.06702412868632708,9.273792,1.831190926709537e-05,Budget,1.66858,-5.000000000000001,5.5404
23417,1.5964285714285713,1.0601474889904225,0.39,3.29,5.214285714285714,146,5.678791882845967,157.5,5.625,27,BATHROOM HOOK,-0.46495687383384093,Highly Elastic,1.0787671232876712,Budget,0.41954293722401953,0.011834319526627219,0.0,0.011834319526627219,1.181743378193966,0.6599406334311212,0.07238605898123325,8.32423469387755,1.5616881684901023e-05,Budget,1.5166071428571426,-5.000000000000009,4.725
23418,2.556,0.8857073265782726,1.79,4.13,6.975,558,9.699243086741163,1168.08,14.600999999999999,79,LAVENDER TOILETTE BOTTLE,-0.38040589457036633,Highly Elastic,2.0933333333333333,Mid,-0.20084331005509368,0.03550295857988166,0.0,0.03550295857988166,1.1593383321758284,0.345170431246404,0.21179624664879357,17.8281,0.00011582074386348689,Mid,2.4282,-5.000000000000005,35.042399999999994
23419,2.6657471264367816,0.9357059667660812,1.79,4.13,5.448275862068965,474,6.8569411796820825,1045.8,12.020689655172413,86,HOME SWEET HOME BOTTLE ,-0.39465543332395087,Highly Elastic,2.2063291139240504,Mid,-0.1665298709728623,0.03868912152935822,0.0,0.03868912152935822,1.2065357887656605,0.3496989523117362,0.23056300268096513,14.523725723345223,0.00010369609438774278,Mid,2.5324597701149423,-5.000000000000009,31.374
23420,2.3284848484848486,0.6794396644116072,2.08,4.13,5.0,165,4.879805323985784,353.45,10.710606060606061,32,PANTRY HOOK TEA STRAINER ,-0.2898289401584203,Highly Elastic,2.142121212121212,Mid,-0.27197799526525107,0.014110150204824761,0.0,0.014110150204824761,1.3405792429641716,0.29054696029004845,0.08579088471849866,11.642424242424243,3.504626559700486e-05,Mid,2.2120606060606063,-4.999999999999996,10.603499999999999
23421,2.502058823529412,0.8413725417499046,2.08,4.13,4.764705882352941,162,4.8745400624022315,353.36,10.392941176470588,33,PANTRY HOOK SPATULA,-0.3840133222132721,Highly Elastic,2.181234567901235,Mid,-0.2177085103837201,0.01456531634046427,0.0,0.01456531634046427,1.2223314783803982,0.3349334553272071,0.08847184986595175,11.921574394463669,3.5037341664613495e-05,Mid,2.3769558823529415,-4.999999999999999,10.6008
23422,2.777872340425532,0.9818990831219405,2.08,4.13,4.531914893617022,213,4.8177708350113955,477.89,10.167872340425532,47,PANTRY HOOK BALLOON WHISK ,-0.5229489048051461,Highly Elastic,2.2436150234741783,Mid,-0.13147290114867835,0.020937642239417388,0.0,0.020937642239417388,1.2465272476737501,0.3522037465216455,0.1260053619302949,12.589081032141243,4.73850894501419e-05,Mid,2.6389787234042554,-5.000000000000003,14.336699999999999
23423,4.536969696969697,1.5283082348158898,3.75,7.46,3.3181818181818183,219,2.71836540765043,876.9,13.286363636363635,66,PANTRY 3 HOOK ROLLING PIN HANGER,-0.43214070732624144,Highly Elastic,4.004109589041096,Mid,0.41852491604485437,0.029585798816568046,0.0,0.029585798816568046,1.1595184921847457,0.33611577306847296,0.1769436997319035,15.054490358126722,8.694884793326797e-05,Mid,4.310121212121212,-5.00000000000001,26.307
23424,6.1776470588235295,2.4129503180697203,4.15,10.79,3.426470588235294,466,3.5373820680589256,2529.42,18.598676470588234,135,GINGHAM RECIPE BOOK BOX,-0.30318900510438945,Highly Elastic,5.42793991416309,Premium,-0.14148046749747087,0.06099226217569413,0.0,0.06099226217569413,1.2890238506467286,0.38996250030597246,0.36193029490616624,21.167525951557092,0.00025080414521537996,Premium,5.868764705882353,-4.999999999999999,75.8826
23425,3.0989285714285715,1.5211451171839152,0.79,4.96,4.910714285714286,275,3.7527046523530476,621.44,11.097142857142858,56,STORAGE TIN HOME SWEET HOME,-0.7350093936843082,Highly Elastic,2.2597818181818186,Mid,-0.031091745102287044,0.025034137460172964,0.0,0.025034137460172964,1.2484225496853227,0.4892827487782841,0.15013404825737264,15.21795280612245,6.161876161438026e-05,Mid,2.9439821428571427,-5.000000000000008,18.6432
23426,3.330238095238095,1.0956414041921225,1.6,5.79,6.080952380952381,1277,12.716568668703653,3450.21,16.42957142857143,206,METAL SIGN DROP YOUR PANTS,-0.2755894377849345,Highly Elastic,2.701808927173062,Mid,0.04122928517954061,0.09330905780609923,0.0,0.09330905780609923,1.303403198475951,0.32801296582842077,0.5522788203753352,20.251019274376418,0.00034210489751150704,Mid,3.1637261904761904,-5.000000000000002,103.5063
23427,12.963448275862069,2.875223425253668,10.4,24.96,2.0517241379310347,238,5.494415864962482,2873.08,24.767931034482757,114,STOOL HOME SWEET HOME ,-0.11681450031488815,Elastic,12.071764705882353,Luxury,-0.012206647111804145,0.051433773327264454,0.051433773327264454,0.0,1.1862835190036018,0.22162368586331865,0.30563002680965146,26.59741973840666,0.00028487968527781223,Luxury,14.259793103448278,10.000000000000014,229.8464
23428,9.915454545454546,3.543159863480876,7.05,16.63,2.3333333333333335,77,1.9472202409246537,675.91,20.48212121212121,33,IVORY RETRO KITCHEN WALL CLOCK,-0.3966880698823855,Highly Elastic,8.778051948051948,Premium,0.37796985160477187,0.01456531634046427,0.0,0.01456531634046427,1.9882337368181082,0.35697708827889385,0.08847184986595175,23.13606060606061,6.70197238072473e-05,Premium,9.419681818181818,-5.000000000000006,20.277299999999997
23429,8.887391304347826,2.443122475609857,8.15,16.63,2.0434782608695654,47,1.0650762187649558,400.01,17.391739130434782,23,RED RETRO KITCHEN WALL CLOCK,-0.3091438747431195,Highly Elastic,8.510851063829787,Premium,0.2350979191790854,0.010013654984069186,0.0,0.010013654984069186,1.9801985099378727,0.27458862851361765,0.06166219839142091,18.161190926275996,3.966291328747465e-05,Premium,8.443021739130435,-4.999999999999998,12.0003
23430,8.621111111111112,1.998755168153974,8.15,16.63,2.0,36,1.2366938848016846,301.88,16.77111111111111,18,BLUE RETRO KITCHEN WALL CLOCK,-0.20180183819889377,Highly Elastic,8.385555555555555,Premium,0.19809244689562958,0.007737824305871643,0.0,0.007737824305871643,1.9738459526611742,0.2315756502753059,0.04825737265415549,17.242222222222225,2.9932852336748703e-05,Premium,8.793533333333334,1.9999999999999976,9.0564
23431,1.3431168831168832,2.2259517537095874,0.72,10.79,18.883116883116884,1454,64.69726546445578,1175.38,15.264675324675325,72,NATURAL HANGING QUILTED HEARTS ,-0.07103817691076546,Inelastic,0.8083768913342504,Budget,0.19429839794759501,0.0323167956304051,0.0323167956304051,0.0,1.3212433314474794,1.6450550440122682,0.19302949061662197,25.362233091583743,0.00011654457393523152,Budget,1.4774285714285715,10.000000000000005,94.03040000000001
23432,1.351315789473684,2.2395715912380876,0.72,10.79,16.81578947368421,1278,18.708080625808577,1090.02,14.342368421052631,74,PRETTY HANGING QUILTED HEARTS,-0.2027018865177195,Highly Elastic,0.8529107981220657,Budget,0.20158885855451264,0.03322712790168411,0.0,0.03322712790168411,1.2348028112820508,1.6451521451198017,0.19839142091152814,22.723441828254842,0.0001080807198360369,Budget,1.3783421052631577,1.9999999999999998,32.7006
23433,1.5002247191011233,2.511887183305562,0.72,10.79,14.134831460674157,1258,9.135583540146682,1108.5800000000002,12.455955056179777,89,HANGING QUILTED PATCHWORK APPLES,-0.38561381376986187,Highly Elastic,0.8812241653418125,Budget,0.3339985529970666,0.04005461993627674,0.0,0.04005461993627674,1.1818068895131693,1.663253919456849,0.2386058981233244,21.205423557631608,0.00010992103300474653,Budget,1.425213483146067,-5.000000000000011,33.257400000000004
23434,0.8797512437810946,0.3037473256029511,0.79,2.08,10.472636815920398,2105,15.786402297941025,1892.07,9.413283582089552,199,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0.04191134764529878,Inelastic,0.8988456057007126,Budget,-0.21772593714859087,0.09012289485662267,0.09012289485662267,0.0,1.4028057877542335,0.34138454733948315,0.5335120643431636,9.213315264473652,0.0001876078306638138,Ultra-Budget,0.9677263681592041,10.000000000000005,151.3656
23435,0.8966,0.4114773089218599,0.79,4.13,8.27,827,20.079566476868713,734.7900000000001,7.347900000000001,99,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,-0.00818884580332167,Inelastic,0.8885006045949215,Budget,-0.20274403735074795,0.04460628129267182,0.04460628129267182,0.0,1.1570556279999669,0.4538686398873372,0.26541554959785524,7.4148819999999995,7.285795868729158e-05,Ultra-Budget,0.98626,10.000000000000009,58.78320000000001
23436,1.4442982456140352,0.4578769191543073,1.04,2.46,17.359649122807017,1979,40.79153286967894,2367.39,20.76657894736842,114,GIFT BAG LARGE VINTAGE CHRISTMAS,-0.2325812925398555,Highly Elastic,1.196255684689237,Budget,0.2842687800129864,0.051433773327264454,0.0,0.051433773327264454,1.3107327858918456,0.31484389157121073,0.30563002680965146,25.0725107725454,0.00023473809226677987,Budget,1.473184210526316,2.000000000000006,71.0217
23437,1.4238931297709925,0.42877925559588353,1.04,2.46,14.801526717557252,1939,34.89267497458418,2373.63,18.119312977099238,131, 50'S CHRISTMAS GIFT BAG LARGE,-0.1991291060777253,Elastic,1.2241516245487365,Budget,0.26612456824138864,0.05917159763313609,0.0,0.0,1.5195298869891352,0.2990315294030065,0.3512064343163539,21.07579220325156,0.00023535681824591502,Budget,1.4523709923664123,1.9999999999999998,71.2089
23438,1.368018018018018,0.36435701727294345,1.04,2.46,16.423423423423422,1823,37.69025665016685,2227.42,20.066846846846847,109, RED SPOT GIFT BAG LARGE,-0.1764048668398289,Elastic,1.2218431157432803,Budget,0.21644046606789738,0.04915794264906691,0.0,0.0,1.3288841585341318,0.26440656980450267,0.29222520107238603,22.4675391607824,0.00022085939430210944,Budget,1.3953783783783784,2.0000000000000098,66.8226
23439,2.222752941176471,0.507735165002626,1.85,4.95,9.475294117647058,4027,18.434994830653345,8941.61,21.03908235294118,397,HAND WARMER RED LOVE HEART,-0.0023726007917753635,Inelastic,2.220414700769804,Mid,-0.30503603950082414,0.18024578971324534,0.18024578971324534,0.0,1.4264226200097332,0.22740320061345115,1.064343163538874,21.061237868512112,0.0008866035901112879,Mid,2.445028235294118,10.000000000000012,715.3288000000001
23440,2.022,0.12969194269498785,1.79,2.08,32.8,164,62.32736156777375,299.36,59.872,5,PAINT YOUR OWN EGGS IN CRATE,-0.9973579534070192,Highly Elastic,1.8253658536585367,Mid,-0.3678032757947573,0.0018206645425580337,0.0,0.0018206645425580337,1.9736286919831223,0.06382477494832081,0.013404825737265416,66.32159999999999,2.968298222979029e-05,Mid,1.9208999999999996,-5.00000000000001,8.9808
